YOB,Name,mFrequency,fFrequency,mForF
2012,Avery,6,29,0.207
2012,Alexis,5,19,0.263
2013,Jordan,20,6,3.333
2013,Riley,8,14,0.571
2013,Avery,7,38,0.184
2013,Hayden,5,6,0.833
2013,Quinn,5,13,0.385
2014,Avery,8,42,0.19
2014,Riley,7,21,0.333
2014,Rowan,6,6,1.0
2015,Blake,13,8,1.625
2015,Avery,7,39,0.179
2015,Quinn,7,18,0.389
2015,Emerson,5,6,0.833
2015,Riley,5,23,0.217
2016,Avery,8,42,0.19
2016,Rowan,5,9,0.556
2017,Logan,55,6,9.167
2017,Rowan,15,9,1.667
2017,Emerson,10,11,0.909
2017,Avery,9,34,0.265
2018,Dylan,32,5,6.4
2018,Parker,11,6,1.833
2018,Charlie,9,5,1.8
2018,Quinn,8,8,1.0
2018,Rowan,8,7,1.143
2018,Avery,7,38,0.184
2019,Cameron,34,5,6.8
2019,Emerson,10,7,1.429
2020,Rowan,13,6,2.167
2020,Avery,11,33,0.333
2020,Rory,9,7,1.286
2020,Blake,8,5,1.6
2020,Parker,8,6,1.333
2021,Rowan,10,5,2.0
2021,Blake,8,5,1.6
2021,Charlie,7,8,0.875
2021,Parker,7,6,1.167
2021,Avery,5,31,0.161
2021,Quinn,5,12,0.417
